productId,name,gender,category,articleType,color,season,usage,price
30081,Ed Hardy Men Watch,Men,accessory,Watches,black,Winter,Casual,34
50958,Lee Womens Jeans,Women,bottom,Jeans,blue,Winter,Casual,37
2654,Murcia Women Basket Bag Assorted Bag,Women,accessory,Handbags,red,Winter,Casual,32
27036,Arrow Men Shirt,Men,top,Shirts,green,Summer,Formal,32
13203,Asics Men Gel Cumulus Running Sports Shoes,Men,shoes,Sports Shoes,grey,Fall,Sports,81
19739,United Colors Of Benetton Women Stripes Umbrella,Women,top,Umbrellas,blue,Summer,Casual,22
31153,Gini And Jony Boys Printed T-Shirt,Boys,top,Tshirts,black,Summer,Casual,28
3786,Basics Men & Striped Polo T-Shirt,Men,top,Tshirts,blue,Summer,Casual,43
29990,Aspen Women Dial Watch,Women,top,Free Gifts,black,Winter,Casual,41
49049,Lucera Women Ring,Women,accessory,Ring,silver,Fall,Casual,58
34613,Hanes Men Comfortsoft Pack Of 2 Waistband Hip Briefs,Men,top,Briefs,white,Summer,Casual,36
50356,Aurelia Women Kurta,Women,top,Kurtas,black,Summer,Ethnic,42
17491,Warner Bros Kids Unisex Tj Cheese Flops Slipper,Unisex,shoes,Flip Flops,red,Fall,Casual,56
16543,Basics Men Slim Fit Striped Shirt,Men,top,Shirts,red,Fall,Casual,39
8960,Provogue Men Night Shoe,Men,shoes,Formal Shoes,black,Summer,Formal,90
22776,Biba Women Printed Kurta,Women,top,Kurtas,pink,Summer,Ethnic,34
7114,Wildcraft Unisex Backpack,Unisex,accessory,Backpacks,black,Winter,Casual,15
27204,Doodle Kids Boy Washed Jeans,Men,bottom,Jeans,blue,Summer,Casual,33
13031,Inc 5 Women Casual Heels,Women,shoes,Heels,brown,Winter,Casual,73
31361,Locomotive Men Printed T-Shirt,Men,top,Tshirts,grey,Summer,Casual,21
42693,Rocia Women & Sandals,Women,shoes,Flats,black,Winter,Casual,96
7928,Proline Men Polo T-Shirt,Men,top,Tshirts,olive,Fall,Casual,23
55624,Numero Uno Men Formal Shoes,Men,shoes,Formal Shoes,black,Summer,Formal,86
11766,Lee Men Printed Tshirts,Men,top,Tshirts,white,Fall,Casual,33
36978,Lino Perros Women Clutch,Women,accessory,Clutches,red,Summer,Casual,78
41016,Lee Men Leather Belt,Men,accessory,Belts,brown,Summer,Casual,76
33436,Baggit Women Selection Jack Sling Bag,Women,accessory,Handbags,yellow,Summer,Casual,31
58907,Hakashi Men Silk Tie,Men,top,Ties,red,Summer,Casual,20
57173,Elle Women Top,Women,top,Tops,red,Summer,Casual,39
24481,Tape Men Casual Sandals,Men,shoes,Sandals,grey,Winter,Casual,58
4791,Adidas Men'S Sky Ball T-Shirt,Men,top,Tshirts,brown,Summer,Sports,31
36144,Nike Men Flex Sports Shoes,Men,shoes,Sports Shoes,black,Summer,Sports,54
52401,Rose Women Nightdress,Women,top,Nightdress,blue,Winter,Casual,38
39930,Tortoise Unisex Laptop Bag,Unisex,accessory,Laptop Bag,brown,Fall,Casual,31
20021,United Colors Of Benetton Men Check Shirt,Men,top,Shirts,blue,Fall,Casual,21
44564,Coolers Men Sandals,Men,shoes,Sandals,brown,Summer,Casual,57
16127,Adidas Men Grape Polo Tshirts,Men,top,Tshirts,pink,Fall,Sports,47
22312,Wildcraft Men Solid Jacket,Men,top,Jackets,black,Summer,Casual,37
7570,Nike Men'S As Go Dunk T-Shirt,Men,top,Tshirts,black,Summer,Sports,24
19953,United Colors Of Benetton Men Solid Sweater,Men,top,Sweaters,black,Fall,Casual,37
46657,Rasasi Women Pearl Deo,Women,top,Deodorant,yellow,Spring,Casual,43
18881,Arrow Woman Lana Shirt,Women,top,Shirts,white,Fall,Casual,43
34277,Fabindia Women Kota Tepchi Off Dupatta,Women,top,Dupatta,white,Summer,Ethnic,31
28628,Nike Men Woven Shorts,Men,bottom,Shorts,white,Summer,Sports,34
50732,Chief Men Khaki Sandals,Men,shoes,Sandals,green,Winter,Casual,65
31705,Fabindia Women Ananya Earrings,Women,accessory,Earrings,silver,Winter,Ethnic,44
55240,Lakme Perfecting Natural Coral Liquid Foundation,Women,top,Foundation and Primer,beige,Spring,Casual,42
12587,Tantra Unisex Printed Tshirts,Unisex,top,Tshirts,brown,Fall,Casual,24
13455,United Colors Of Benetton Women Polo T-Shirts,Women,top,Tshirts,white,Summer,Casual,38
54392,Baggit Women Handbag,Women,accessory,Handbags,red,Summer,Casual,72
43325,United Colors Of Benetton Women T-Shirt,Women,top,Tshirts,pink,Summer,Casual,46
2002,Puma Women Printed T-Shirt,Women,top,Tshirts,yellow,Fall,Sports,20
33052,Mother Earth Women Printed Top,Women,top,Tops,black,Summer,Ethnic,46
57517,Provogue Men & Casual Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,67
25137,Lino Perros Women Clutch,Women,accessory,Clutches,grey,Winter,Casual,40
11302,Wrangler Women Michelle Jeans,Women,bottom,Jeans,blue,Fall,Casual,54
41472,Carlton London Women Heels,Women,shoes,Heels,yellow,Winter,Casual,80
39568,Catwalk Women Flats,Women,shoes,Heels,silver,Winter,Casual,87
52859,Adrika Earrings,Women,accessory,Earrings,white,Summer,Casual,58
32180,Adidas Men Neptune Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,82
20445,Disney Kids-Unisex Shoes,Unisex,shoes,Casual Shoes,white,Winter,Casual,60
5227,Wildcraft Unisex Duffel Bag,Unisex,accessory,Duffel Bag,blue,Winter,Casual,28
44100,Baldessarini Men Private Affairs 90 Ml Perfume,Men,top,Perfume and Body Mist,black,Spring,Casual,30
36520,United Colors Of Benetton Women Handbag,Women,accessory,Handbags,white,Summer,Casual,62
21597,Puma Men Printed Tshirt,Men,top,Tshirts,yellow,Summer,Casual,49
52065,Myntra Men T-Shirt,Men,top,Tshirts,blue,Summer,Casual,30
5829,Adidas Men'S Prt T-Shirt,Men,top,Tshirts,blue,Summer,Casual,45
57725,Lotus Herbals Seduction Ice Cube Lip Gloss 32,Women,top,Lip Gloss,white,Spring,,23
38688,Spice Art Women Clutch,Women,accessory,Clutches,grey,Summer,Casual,24
33260,Gini And Jony Boys Check Shirt,Boys,top,Shirts,white,Summer,Casual,33
40792,Quiksilver Men Foundation Casual Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,63
25305,Lino Perros Women Leather Wallet,Women,accessory,Wallets,brown,Winter,Casual,71
11130,Scullers Women Solid Tops,Women,top,Tops,purple,Fall,Casual,22
5015,Levis Kids Girls Alicia Capris,Women,bottom,Capris,white,Summer,Casual,39
20677,Buckaroo Men New Amanda Casual Shoes,Men,shoes,Casual Shoes,red,Winter,Casual,88
15590,And By Anita Dongre Women Top,Women,top,Tops,yellow,Fall,Casual,25
52257,Crusoe Men Boxer Briefs,Men,top,Briefs,red,Summer,Casual,20
36712,Salvatore Ferragamo Women Incanto Shine Perfume,Women,top,Perfume and Body Mist,purple,Spring,Casual,48
7742,Indigo Nation Men Polo T-Shirt,Men,top,Tshirts,purple,Fall,Casual,45
35197,Wildcraft Unisex Backpack,Unisex,accessory,Backpacks,black,Spring,Casual,74
46465,Timex Women Dial Watch,Women,accessory,Watches,pink,Winter,Casual,57
16315,Peter England Men Printed Tshirt,Men,top,Tshirts,orange,Fall,Casual,46
50500,Chromozome Men Innerwear Vest,Men,top,Innerwear Vests,white,Summer,Casual,49
6690,Ucb Men'S United Colors Flock T-Shirt,Men,top,Tshirts,red,Summer,Casual,34
34045,Gini And Jony Boys Shirt,Boys,top,Shirts,black,Summer,Casual,29
55072,Lakme Lash Artist Mascara,Women,top,Mascara,black,Spring,Casual,42
2230,Puma Men Cruise Sandal,Men,shoes,Sandals,black,Fall,Casual,57
27452,Jockey Essence Solid Non-Wired Non-Padded Slim Fit Bra 1615,Women,top,Bra,white,Summer,Casual,45
34214,Proline Men Grape Polo T-Shirt,Men,top,Tshirts,purple,Summer,Casual,50
50751,Chief Men Mushroom Shoes,Men,shoes,Casual Shoes,mushroom brown,Winter,Casual,69
17096,Lino Perros Women Zip Wallet,Women,accessory,Wallets,green,Winter,Casual,38
51683,Louis Philippe Men Sunglasses Lp207-C3,Men,accessory,Sunglasses,black,Winter,Casual,53
7513,Nike Men'S As Explosive T-Shirt,Men,top,Tshirts,red,Summer,Sports,37
19930,Reid & Taylor Men Formal Tie+Cufflink+Pocket Square - Combo Pack,Men,top,Accessory Gift Set,blue,Fall,Formal,45
46634,Rasasi Men Emotion Deo,Men,top,Deodorant,grey,Spring,Casual,34
13436,United Colors Of Benetton Men Stripes Tshirts,Men,top,Tshirts,green,Summer,Casual,46
43346,Reebok Men United Runner Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,65
9489,Puma Unisex Echo Backpacks,Unisex,accessory,Backpacks,black,Fall,Casual,67
2061,Lee Men'S Progress Marches On T-Shirt,Men,top,Tshirts,blue,Winter,Casual,25
16978,Puma Men Tango Flip Flops,Men,shoes,Flip Flops,black,Fall,Casual,74
55223,Lakme Perfect Definition Go Grape Lip Liner 23,Women,top,Lip Liner,red,Spring,Casual,24
11361,United Colors Of Benetton Women Winter Top,Women,top,Tops,pink,Fall,Casual,31
41411,Wrangler Men Polo T-Shirt,Men,top,Tshirts,black,Summer,Casual,39
33031,Mother Earth Women Printed Kurta,Women,top,Kurtas,black,Summer,Ethnic,22
57574,Lotus Herbals Pure Colors Moisturising Sassy Mocha Lipstick 665,Women,top,Lipstick,red,Spring,Casual,36
25968,Femella Women T-Shirt,Women,top,Tshirts,white,Summer,Casual,49
4396,Free Authority Men'S Foil Washed T-Shirt,Men,top,Tshirts,grey,Summer,Casual,37
14613,United Colors Of Benetton Men Pack Of 2 Socks,Men,top,Socks,black,Summer,Casual,27
20426,Baggit Women Hero Brush Wallet,Women,accessory,Wallets,brown,Winter,Casual,23
44163,Nike Fragrances Women Fission Deo,Women,top,Deodorant,white,Spring,Casual,25
39739,Arrow Men Sandals,Men,shoes,Sandals,black,Summer,Casual,69
25366,Levis Men Innerwear T-Shirt,Men,top,Innerwear Vests,green,Summer,Casual,40
4998,Fila Men'S Talus Flip Flop,Men,shoes,Flip Flops,black,Summer,Casual,86
56694,Fabindia Men Striped Kurta,Men,top,Kurtas,white,Summer,Ethnic,50
11153,Indigo Nation Men Check Ties,Men,top,Ties,blue,Fall,Formal,50
10081,Reebok Men Zigdynamic Sports Shoes,Men,shoes,Sports Shoes,white,Fall,Sports,100
57746,Lotus Herbals Natural Blend Swift Make-Up Stick Foundation 720,Women,top,Foundation and Primer,beige,Spring,,49
33203,Sepia Women Dress,Women,top,Dresses,beige,Summer,Casual,35
45283,Lino Perros Women Wallet,Women,accessory,Wallets,white,Summer,Casual,72
36771,Maxima Women Dial Watch,Women,accessory,Watches,white,Winter,Casual,45
5076,Being Human Women Silicon Strap With Stones Watch,Women,accessory,Watches,red,Winter,Casual,70
14421,Enroute Women Casual Heels,Women,shoes,Heels,brown,Summer,Casual,95
20614,Baggit Women Ishqx Excel Handbag,Women,accessory,Handbags,blue,Winter,Casual,74
43948,Catwalk Women Heels,Women,shoes,Heels,gold,Winter,Casual,80
23091,Converse Men Oxford Casual Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,60
28479,Urban Yoga Men Printed T-Shirt,Men,top,Tshirts,black,Summer,Casual,48
50563,Chromozome Men Pack Of Two Briefs,Men,top,Briefs,grey,Summer,Casual,44
34026,Gini And Jony Boys Printed T-Shirt,Boys,top,Tshirts,white,Summer,Casual,28
7721,Puma Women Exsis 2 Shoe,Women,shoes,Sports Shoes,white,Fall,Sports,69
46406,Adidas Men Printed T-Shirt,Men,top,Tshirts,green,Summer,Casual,26
16376,Peter England Men Stripes Trouser,Men,bottom,Trousers,black,Fall,Formal,50
22143,Provogue Men Formal Shoes,Men,shoes,Formal Shoes,black,Fall,Formal,69
43174,Fastrack Men Dial Watch,Men,accessory,Watches,grey,Winter,Casual,40
30486,Lovable Women Fiona Bra,Women,top,Bra,white,Summer,Casual,40
2253,Adidas Men Crew T-Shirt,Men,top,Tshirts,yellow,Fall,Sports,48
27431,Jockey Women T-Shirt,Women,top,Tshirts,pink,Winter,Casual,30
31554,Woodland Men Khaki Casual Shoes,Men,shoes,Casual Shoes,green,Summer,Casual,69
3381,Murcia Women Stitch Bag,Women,accessory,Handbags,brown,Winter,Casual,74
57322,Amante Full-Coverage Lace Bra Bcfr11,Women,top,Bra,pink,Winter,Casual,36
14879,United Colors Of Benetton Women Solid Handbags,Women,accessory,Handbags,black,Summer,Casual,78
40395,Tonga Women & Striped Top,Women,top,Tops,white,Summer,Casual,25
41247,Arrow Men Belt,Men,accessory,Belts,brown,Summer,Formal,63
25702,Mumbai Slang Women Printed Top,Women,top,Tops,pink,Summer,Casual,31
11537,W Women Printed Kurtas,Women,top,Kurtas,blue,Summer,Ethnic,35
5412,Ant Kids Boy'S Dungree Kidswear,Boys,bottom,Shorts,black,Summer,Casual,33
44735,Globalite Women Vita Flip Flops,Women,shoes,Flip Flops,white,Spring,Casual,71
53782,Puma Men T-Shirt,Men,top,Tshirts,blue,Summer,Casual,48
14045,Flying Machine Men Check Shirts,Men,top,Shirts,red,Winter,Casual,32
15197,Arrow Sport Men Printed Tshirts,Men,top,Tshirts,purple,Fall,Casual,44
52650,Mod'Acc Women Handbag,Women,accessory,Handbags,beige,Summer,Casual,54
36315,Mr.Men Boys Just Looking T-Shirt,Boys,top,Tshirts,red,Summer,Casual,27
7345,Tantra Men'S Dot Com T-Shirt,Men,top,Tshirts,red,Fall,Casual,48
35590,Gliders Men Sports Sandals,Men,shoes,Sports Sandals,grey,Fall,Casual,83
49816,Ipanema Women Flip Flops,Women,shoes,Flip Flops,pink,Winter,Casual,93
27869,Scullers For Her Women And Striped Shirt,Women,top,Shirts,white,Fall,Smart Casual,40
6297,Puma Unisex Surf Flip Flop,Unisex,shoes,Flip Flops,black,Summer,Casual,52
34442,Myntra Women Rider T-Shirt,Women,top,Tshirts,yellow,Summer,Casual,46
55475,Revlon Colorstay Scarlet Lip Liner,Women,top,Lip Liner,pink,Spring,Casual,25
26187,Tabac Men Original Cologne,Men,top,Perfume and Body Mist,brown,Spring,Casual,39
31130,Gini And Jony Girls Printed Dress,Girls,top,Dresses,pink,Summer,Casual,49
28821,Denizen Men Jeans,Men,bottom,Jeans,blue,Summer,Casual,48
43510,French Connection Women Knitted Dress,Women,top,Dresses,red,Fall,Casual,21
2637,Carlton London Men'S Semi Formal Shoe,Men,shoes,Formal Shoes,black,Winter,Formal,98
13260,Palm Tree Kids Girl Washed Jeans,Women,bottom,Jeans,black,Fall,Casual,55
18688,Hanes Women Pack Of Three 100% Cotton Plain Hipsters,Women,top,Briefs,brown,Winter,Casual,27
16520,Locomotive Men Washed Jeans,Men,bottom,Jeans,grey,Fall,Casual,38
8903,Indigo Nation Men Textura Trousers,Men,bottom,Trousers,olive,Fall,Formal,59
22715,Nike Men Air Relentless Sports Shoe,Men,shoes,Sports Shoes,white,Fall,Sports,84
7177,Scullers Men Check Shirt,Men,top,Shirts,blue,Fall,Casual,40
46250,Fusion Beats Women Tunic,Women,top,Tunics,blue,Summer,Casual,20
47382,Baggit Women Bag,Women,accessory,Handbags,pink,Summer,Casual,52
50335,Aurelia Women Kurta,Women,top,Kurtas,blue,Summer,Ethnic,24
31302,John Miller Men Shirt,Men,top,Shirts,purple,Summer,Formal,29
55647,Catwalk Women Turquoise Flats,Women,shoes,Heels,turquoise blue,Winter,Casual,80
12180,Basics Men Slim Fit Checked Shirt,Men,top,Shirts,white,Fall,Casual,38
19568,United Colors Of Benetton Men Stripes Polo Tshirt,Men,top,Tshirts,blue,Summer,Casual,47
27267,Arrow Women Pinstripe Trousers,Women,bottom,Trousers,blue,Winter,Formal,43
6899,Forever New Women Peach With Polka Dots Top,Women,top,Tops,orange,Summer,Casual,50
13052,Fastrack Men Dial Watch 1478Sm01,Men,accessory,Watches,black,Winter,Casual,21
43722,Royal Diadem Set Of 2 Golden Bangles,Women,accessory,Bangle,gold,Fall,Casual,18
58964,Colour Me Men Perfume,Men,top,Perfume and Body Mist,green,Spring,Casual,43
33455,Baggit Women Naughty Lips Handbag,Women,accessory,Handbags,brown,Fall,Casual,21
57110,Elle Women Shirt,Women,top,Shirts,blue,Summer,Casual,38
25530,Wrangler Men Griffith Shirt,Men,top,Shirts,blue,Summer,Casual,29
11705,Lee Men Check Shirts,Men,top,Shirts,blue,Fall,Casual,20
32587,Only Women Shorts,Women,bottom,Shorts,black,Summer,Casual,49
58158,Latin Quarters Women Shrug,Women,top,Shrug,red,Fall,Casual,22
5620,Adidas Men'S Primo Shoe,Men,shoes,Sports Shoes,white,Summer,Sports,76
36127,Otls Men Mark Wallet,Men,accessory,Wallets,brown,Fall,Casual,60
21190,Quiksilver Unisex Backpack,Unisex,accessory,Backpacks,black,Summer,Casual,76
41849,Adidas Unisex Backpack,Unisex,accessory,Backpacks,black,Summer,Casual,44
39953,Gas Men Freak Flip Flops,Men,shoes,Flip Flops,red,Summer,Casual,80
52462,Rose & Nightdress,Women,top,Nightdress,green,Winter,Casual,33
10411,United Colors Of Benetton Women Printed T-Shirt,Women,top,Tshirts,purple,Fall,Casual,24
24624,Murcia Women Leather Handbag,Women,accessory,Handbags,green,Winter,Casual,51
33693,Cobblerz Men Leather Semiformal Shoes,Men,shoes,Formal Shoes,black,Winter,Formal,60
32741,Fila Men Calve Casual Shoes,Men,shoes,Casual Shoes,brown,Summer,Casual,75
37233,United Colors Of Benetton Men Leather Wallet,Men,accessory,Wallets,brown,Summer,Casual,63
53776,Puma Men Shorts,Men,bottom,Shorts,green,Summer,Casual,52
20284,Campbell Men Pack Of 3 T-Shirts,Men,top,Tshirts,green,Summer,Casual,44
21356,Van Heusen Women Aviator Sunglasses,Women,accessory,Sunglasses,grey,Winter,Casual,32
15163,Arrow Sport Men Polo Tshirts,Men,top,Tshirts,beige,Fall,Casual,24
45613,Arrow Men Formal Shoes,Men,shoes,Formal Shoes,brown,Summer,Formal,73
4534,Inkfruit Men'S The Rise Of The Phoenix T-Shirt,Men,top,Tshirts,blue,Summer,Casual,28
35564,Arrow Men Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,88
46096,Adidas Women Tessalia Sandals,Women,shoes,Flats,black,Summer,Casual,59
51021,Enamor Wine Coloured Smooth Bra,Women,top,Bra,red,Summer,Casual,49
23401,Spykar Women Jeans,Women,bottom,Jeans,blue,Summer,Casual,31
17634,Puma Unisex Crystal Cat Scarf,Unisex,top,Scarves,grey,Fall,Casual,27
47144,Be For Bag Women Combo Pack Tote Bags,Women,accessory,Handbags,white,Summer,Casual,67
12346,Reebok Women Solid V-Neck T-Shirt,Women,top,Tshirts,grey,Fall,Formal,45
26173,Rocia Women Casual Sandals,Women,shoes,Flats,black,Winter,Casual,88
3711,Lee Men'S Round Neck Pack Of Three Tshirts,Men,top,Tshirts,green,Spring,Casual,27
29907,Police Men Dial Genuine Leather Watch,Men,accessory,Watches,black,Winter,Casual,21
47978,Helix Women Dial Watch,Women,accessory,Watches,purple,Winter,Casual,25
54553,Global Desi Women Printed Kurta,Women,top,Kurtas,black,Summer,Ethnic,42
13294,Gini And Jony Women Printed Tops,Women,top,Tops,pink,Fall,Casual,50
29309,Wrangler Men Bull Rider T-Shirt,Men,top,Tshirts,grey,Summer,Casual,28
12948,Basics Men Slim Fit Checked Shirt,Men,top,Shirts,white,Fall,Casual,49
7183,Jealous 21 Women Flower Printed Top,Women,top,Tops,blue,Fall,Casual,46
47376,Baggit Women Handbag,Women,accessory,Handbags,black,Fall,Casual,22
9825,Little Miss Women Printed T-Shirt,Women,top,Tshirts,orange,Fall,Casual,49
17406,Reid & Taylor Men Stripes Socks,Men,top,Socks,brown,Summer,Casual,23
3523,Myntra Men'S I Don'T Suffer From T-Shirt,Men,top,Tshirts,blue,Summer,Casual,41
12174,Basics Men Checked Shirt,Men,top,Shirts,grey,Fall,Casual,30
26341,Dkny Women -Toned Dial Watch Ny8285,Women,accessory,Watches,silver,Winter,Casual,33
27293,Mother Earth Women Kurta,Women,top,Kurtas,blue,Summer,Ethnic,34
9019,Buckaroo Men Mar Sandals,Men,shoes,Sandals,brown,Winter,Casual,65
38049,Q&Q Men Digital Watch M119J002Y,Men,accessory,Watches,black,Winter,Casual,28
58990,Cavallini Men Deo,Men,top,Deodorant,white,Spring,Casual,50
40153,Gini And Jony Boys Surfs Up T-Shirt,Boys,top,Tshirts,black,Summer,Casual,42
10623,Carlton London Women Glitterati Slippers,Women,shoes,Flip Flops,gold,Fall,Casual,57
24416,Adidas Men Opticourt Ligra Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,98
56036,Colorbar Soft Touch Clypso Lipstick 008,Women,top,Lipstick,brown,Spring,Casual,34
21958,Murcia Women Casual Off Handbag,Women,accessory,Handbags,white,Winter,Casual,38
32573,Only Women Top,Women,top,Tops,black,Summer,Casual,46
14283,Timberland Women Chauncy Ox Casual Shoe,Women,shoes,Casual Shoes,brown,Fall,Casual,61
37001,Lino Perros Women Sling Bag,Women,accessory,Handbags,blue,Summer,Casual,65
45421,Rocia Women & Sandals,Women,shoes,Flats,black,Winter,Casual,69
4706,Adidas Unisex Seoul Watch,Unisex,accessory,Watches,black,Winter,Sports,23
21164,S.Oliver Women Check Shirt,Women,top,Shirts,blue,Fall,Casual,28
52496,Rose Women Bath Robes,Women,top,Bath Robe,blue,Winter,Casual,35
15351,Nike Women Solid Capris,Women,bottom,Capris,grey,Fall,Sports,60
18816,Peter England Unisex Statements Passport Holder,Unisex,accessory,Wallets,black,Summer,Casual,57
6435,Lotto Women'S Canvas Shoe,Women,shoes,Casual Shoes,blue,Summer,Casual,76
23257,Maxima Attivo Men Army Watch,Men,accessory,Watches,black,Winter,Casual,16
17062,Lino Perros Women Flower Design Belt,Women,accessory,Belts,red,Winter,Casual,16
51677,Louis Philippe Men Sunglasses Lp209-C3,Men,accessory,Sunglasses,brown,Winter,Casual,23
22385,Mark Taylor Men Solid Shirt,Men,top,Shirts,white,Fall,Casual,36
35332,Fabindia Women Anusuya Earrings,Women,accessory,Earrings,red,Winter,Ethnic,49
54305,Garfield Women Melange Striped Bra Gfa12-004,Women,top,Bra,grey,Summer,Casual,24
2095,Lee Men Light Shirt,Men,top,Shirts,blue,Winter,Casual,49
30640,Nike Unisex Cap,Unisex,top,Caps,black,Summer,Sports,39
31792,Lee Women Apple Coral Top,Women,top,Tops,orange,Summer,Casual,45
42260,John Players Men Jeans,Men,bottom,Jeans,blue,Summer,Casual,37
49688,Park Avenue Men Tie,Men,top,Ties,blue,Summer,Casual,26
12510,Tape Men Casual Casual Shoes,Men,shoes,Casual Shoes,grey,Winter,Casual,71
26725,Puma Men Large Logo Graphic T-Shirt,Men,top,Tshirts,black,Summer,Casual,39
45879,Maxima Men Dial Watch,Men,accessory,Watches,white,Winter,Casual,49
11395,United Colors Of Benetton Men Light Winter Tshirts,Men,top,Tshirts,red,Fall,Casual,34
56452,Streetwear Tinted Nail Polish 50,Women,top,Nail Polish,gold,Spring,Casual,45
1610,Reebok Jacket,Women,top,Jackets,blue,Summer,Casual,29
40537,Titan Women Dial Watch,Women,accessory,Watches,white,Winter,Casual,35
57580,Lotus Herbals Pure Colours Rose Madder Lipstick 611,Women,top,Lipstick,brown,Spring,,25
10247,Murcia Women Zoe Handbags,Women,accessory,Handbags,brown,Winter,Casual,46
24072,Catwalk Women Casual Shoes,Women,shoes,Casual Shoes,grey,Winter,Casual,100
45045,Maxima Attivo Women Dial Watch,Women,accessory,Watches,silver,Winter,Casual,56
4362,Free Authority Men'S Ship O Fools Violet T-Shirt,Men,top,Tshirts,grey,Summer,Casual,39
21500,Kiara Women Square Design Handbag,Women,accessory,Handbags,black,Winter,Casual,68
15735,Nike Men Lunarfly+2 Shield Sports Shoes,Men,shoes,Sports Shoes,grey,Fall,Sports,93
53120,Myntra Women T-Shirt,Women,top,Tshirts,red,Summer,Casual,33
44197,Ipanema Women Flip Flops,Women,shoes,Flip Flops,beige,Winter,Casual,94
32325,Q&Q Men Dial Watch,Men,accessory,Watches,black,Winter,Casual,76
25392,Levis Men Innerwear T-Shirt,Men,top,Innerwear Vests,blue,Summer,Casual,45
56660,United Colors Of Benetton Men Shoes,Men,shoes,Casual Shoes,olive,Summer,Casual,80
10075,Puma Men Ducati Heritage Logo Tee Tshirts,Men,top,Tshirts,red,Fall,Casual,45
24240,La-Emotio Women Kurti,Women,top,Kurtis,purple,Fall,Ethnic,49
21732,Catwalk Women Casual Flats,Women,shoes,Heels,brown,Winter,Casual,55
59628,Fnf & Wedding Collection Sari,Women,top,Sarees,red,Fall,Ethnic,31
15507,Rockport Men Cape Noble Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,65
45277,Lino Perros Women Wallet,Women,accessory,Wallets,brown,Summer,Casual,17
36785,Maxima Men Watch,Men,accessory,Watches,black,Winter,Casual,36
4150,Nike Women Dunk Violet Shoe,Women,shoes,Sports Shoes,purple,Summer,Sports,60
10849,Wrangler Men Famous Filafil T-Shirts,Men,top,Tshirts,red,Fall,Casual,33
37657,Playboy Men Socks,Men,top,Socks,white,Summer,Casual,44
5082,Wrangler Men'S Minstrel Shoulder Loop T-Shirt,Men,top,Tshirts,blue,Summer,Casual,49
53312,Locomotive Men T-Shirt,Men,top,Tshirts,blue,Summer,Casual,25
17250,U.S. Polo Assn. Men Printed T-Shirt,Men,top,Tshirts,red,Fall,Casual,43
50597,Chromozome Men Briefs,Men,top,Briefs,blue,Summer,Casual,29
47520,Facit Men Charcoal Brief,Men,top,Briefs,grey,Summer,Casual,34
6607,Spykar Men'S Stinger Basket Ball Team Stripes T-Shirt,Men,top,Tshirts,white,Summer,Casual,43
35100,Allen Solly Women Lavender Stole,Women,top,Stoles,purple,Spring,Casual,44
16382,Peter England Men Solid Trouser,Men,bottom,Trousers,grey,Fall,Formal,37
43180,Fastrack Men Dial Watch,Men,accessory,Watches,black,Winter,Casual,66
23859,Adidas Men Dash Casual Shoes,Men,shoes,Casual Shoes,grey,Fall,Casual,70
48568,Lucera Women & Bracelet,Women,accessory,Bracelet,black,Summer,Casual,16
30472,Lovable All Day Long Bra L0296,Women,top,Bra,black,Summer,Casual,21
18218,Manchester United Men Socks,Men,top,Socks,black,Fall,Casual,43
54137,Rocia Women Sandals,Women,shoes,Heels,pink,Winter,Casual,62
12722,Adidas Unisex Casual Sandals,Unisex,shoes,Sandals,brown,Fall,Casual,59
3375,Asics Women Gel Cushioning Active Running Shoe,Women,shoes,Sports Shoes,blue,Spring,Sports,88
40198,Mumbai Slang Women Printed Top,Women,top,Tops,white,Summer,Casual,38
20841,Quechua Kids-Girls Backpack,Girls,accessory,Backpacks,brown,Fall,Casual,17
36924,Fossil Men Passport Holder With Wallet,Men,accessory,Wallets,brown,Winter,Casual,19
59889,Femella Women Tube Top,Women,top,Tops,white,Fall,Casual,42
39150,Aneri Women Kurta,Women,top,Kurtas,white,Summer,Ethnic,40
58167,Rocky S Amazon Clutch,Women,accessory,Clutches,beige,Fall,Casual,22
57913,Fruit Of The Loom Men And Pack Of Three Socks,Men,top,Socks,white,Summer,Casual,33
36118,Otls Men Laurel Wallet,Men,accessory,Wallets,black,Summer,Casual,53
41876,Estd. 1977 Men & Sandals,Men,shoes,Sandals,black,Summer,Casual,79
7148,Scullers For Her Women'S Wow Knit Top,Women,top,Tops,grey,Fall,Casual,33
12983,Adidas Mens Calo 3 Flip Flops,Men,shoes,Flip Flops,black,Fall,Casual,54
13851,Indigo Nation Men Check Shirts,Men,top,Shirts,blue,Fall,Casual,47
28210,Ray-Ban Men Active Lifestyle Metallic Sunglasses,Men,accessory,Sunglasses,metallic,Winter,Casual,54
8100,Fastrack Women Steel Watch,Women,accessory,Watches,black,Winter,Casual,53
